Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like ( F ),Wind Chill ( F ),Barometric Pressure ( INHG ),Accumulated Rain ( IN ),Wind Speed ( MPH ),Wind Average ( MPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
5-in-1 Weather Station,AcuRite Iris®,5/10/22 17:10,92.8,57,75,105,98,93,30.02,0,9,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 17:15,91.8,57,73,102,94,92,30.01,0,11,6,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 17:20,92.1,56,73,102,98,92,30.01,0,5,6,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 17:25,92.5,56,75,104,101,93,30.02,0,4,5,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 17:30,92.1,56,73,102,98,92,30.02,0,4,6,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 17:35,91,57,73,100,98,91,30.03,0,4,6,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 17:40,89.8,59,73,99,96,90,30.03,0,4,7,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 17:45,89.1,60,73,97,93,89,30.03,0,10,7,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 17:50,89.1,60,73,97,93,89,30.02,0,11,7,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 17:55,88.5,60,72,97,93,89,30.02,0,6,6,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:00,89.1,60,73,97,97,89,30.03,0,4,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:05,89.6,60,73,99,95,90,30.03,0,6,5,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:10,90,60,73,99,95,90,30.03,0,7,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:15,90,59,73,99,95,90,30.03,0,6,6,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:20,90,59,73,99,94,90,30.03,0,8,7,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:25,89.4,60,73,97,96,89,30.03,0,5,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:30,88.9,60,73,97,94,89,30.03,0,9,7,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:35,88.3,62,73,96,92,88,30.04,0,7,6,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:40,88.3,62,73,96,92,88,30.04,0,9,6,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:45,88,62,73,96,94,88,30.04,0,5,6,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:50,87.3,64,74,94,94,87,30.04,0,5,5,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 18:55,86.7,64,72,94,92,87,30.04,0,5,5,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:00,86.2,65,72,92,92,86,30.04,0,4,6,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:05,85.8,65,72,92,93,86,30.04,0,3,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:10,85.8,65,72,92,92,86,30.04,0,5,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:15,85.5,65,72,92,92,86,30.05,0,5,5,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:20,84.9,66,71,91,90,85,30.05,0,4,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:25,84.9,66,71,91,90,85,30.05,0,4,3,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:30,84.4,66,71,89,90,84,30.05,0,4,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:35,84.2,66,71,89,90,84,30.05,0,4,4,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:40,84,66,71,89,89,84,30.05,0,6,5,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:45,83.8,67,72,89,89,84,30.05,0,6,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:50,83.5,68,72,89,90,84,30.06,0,4,4,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 19:55,83.3,68,72,87,90,83,30.06,0,5,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:00,82.9,69,71,88,86,83,30.05,0,7,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:05,82.8,70,71,88,88,83,30.05,0,4,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:10,82.4,70,71,86,88,82,30.05,0,4,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:15,82,71,72,86,88,82,30.06,0,5,6,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:20,81.9,72,72,86,89,82,30.06,0,4,6,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:25,81.7,72,72,86,88,82,30.06,0,5,6,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:30,81.5,73,72,87,89,82,30.06,0,4,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:35,81.1,73,71,85,87,81,30.07,0,2,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:40,81,73,71,85,86,81,30.07,0,4,4,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:45,80.8,74,71,85,85,81,30.07,0,6,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:50,80.6,74,71,85,87,81,30.08,0,3,5,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 20:55,80.4,75,71,83,88,80,30.08,0,2,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:00,80.2,75,71,83,85,80,30.08,0,6,6,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:05,80.2,76,72,83,86,80,30.08,0,5,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:10,80.1,76,72,83,87,80,30.08,0,3,4,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:15,79.9,76,72,83,85,80,30.09,0,7,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:20,79.7,76,72,83,86,80,30.09,0,6,5,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:25,79.5,77,70,83,83,80,30.11,0,6,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:30,79.5,77,70,83,84,80,30.11,0,5,6,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:35,79.3,76,70,81,81,79,30.11,0,10,6,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:40,79.2,76,70,81,83,79,30.11,0,5,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:45,79.2,76,70,81,83,79,30.11,0,5,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:50,79.2,76,70,81,85,79,30.13,0,2,4,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 21:55,79.2,76,70,81,84,79,30.13,0,4,5,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:00,79,76,70,81,85,79,30.13,0,2,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:05,78.8,76,70,81,83,79,30.13,0,5,6,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:10,78.4,76,70,80,83,78,30.13,0,6,5,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:15,78.3,77,70,80,82,78,30.14,0,7,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:20,77.9,78,71,80,84,78,30.14,0,4,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:25,77.9,78,71,80,84,78,30.15,0,5,5,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:30,77.5,78,69,80,81,78,30.15,0,5,6,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:35,77.5,78,69,80,81,78,30.17,0,6,5,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:40,77.4,78,69,77,81,77,30.17,0,5,6,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:45,77.2,78,69,77,81,77,30.17,0,5,6,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:50,77,79,69,77,82,77,30.18,0,4,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 22:55,76.8,79,69,77,81,77,30.18,0,6,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:00,76.6,79,69,77,81,77,30.2,0,5,5,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:05,76.6,79,69,77,82,77,30.2,0,3,5,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:10,76.5,80,70,77,82,77,30.2,0,4,6,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:15,76.3,80,70,76,80,76,30.19,0,8,6,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:20,76.1,81,70,76,83,76,30.19,0,2,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:25,75.9,81,68,76,80,76,30.19,0,3,5,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:30,75.9,81,68,76,80,76,30.19,0,3,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:35,75.7,82,69,76,81,76,30.19,0,2,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:40,75.6,82,69,76,79,76,30.19,0,5,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:45,75.6,83,69,76,81,76,30.19,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:50,75.4,83,69,75,80,75,30.19,0,4,3,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/10/22 23:55,75.2,84,70,75,81,75,30.19,0,2,2,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:00,75,84,70,75,81,75,30.19,0,2,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:05,75,84,70,75,81,75,30.19,0,3,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:10,74.8,85,70,75,81,75,30.18,0,3,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:15,74.7,85,70,75,80,75,30.18,0,5,5,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:20,74.7,85,70,75,81,75,30.18,0,3,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:25,74.5,86,70,75,80,75,30.19,0,4,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:30,74.5,86,70,75,81,75,30.19,0,4,3,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:35,74.3,86,70,74,80,74,30.18,0,5,5,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:40,74.3,87,71,74,80,74,30.18,0,5,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:45,74.1,87,69,74,78,74,30.18,0,3,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:50,74.1,87,69,74,77,74,30.18,0,5,4,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 00:55,73.9,88,69,74,79,74,30.18,0,2,4,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:00,73.9,88,69,74,79,74,30.17,0,2,3,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:05,73.8,88,69,74,78,74,30.17,0,5,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:10,73.8,88,69,74,79,74,30.17,0,3,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:15,73.6,88,69,74,78,74,30.17,0,4,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:20,73.6,89,69,74,79,74,30.17,0,2,3,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:25,73.4,89,69,73,78,73,30.16,0,4,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:30,73.4,89,69,73,79,73,30.16,0,2,3,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:35,73.2,89,69,73,79,73,30.17,0,2,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:40,73.2,90,70,73,80,73,30.17,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:45,73,90,70,73,80,73,30.17,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:50,72.9,90,70,73,79,73,30.18,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 01:55,72.9,90,70,73,81,73,30.18,0,0,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:00,72.7,91,70,73,80,73,30.17,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:05,72.5,91,70,73,80,73,30.17,0,1,1,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:10,72.5,91,70,73,80,73,30.17,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:15,72.3,92,69,72,77,72,30.17,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:20,72.3,92,69,72,77,72,30.17,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:25,72.3,92,69,72,77,72,30.17,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:30,72.1,92,69,72,77,72,30.17,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:35,72.1,93,69,72,77,72,30.16,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:40,72.1,93,69,72,77,72,30.16,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:45,72.1,93,69,72,77,72,30.16,0,2,3,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:50,72.1,93,69,72,77,72,30.16,0,2,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 02:55,72.1,94,69,72,77,72,30.16,0,3,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:00,72.1,94,69,72,78,72,30.16,0,1,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:05,72,94,69,72,77,72,30.16,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:10,72,94,69,72,79,72,30.16,0,0,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:15,72,94,69,72,79,72,30.16,0,0,1,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:20,72,94,69,72,77,72,30.16,0,4,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:25,72.1,94,69,72,78,72,30.16,0,2,2,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:30,72.3,94,69,72,78,72,30.16,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:35,72.3,94,69,72,78,72,30.16,0,1,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:40,72.3,94,69,72,78,72,30.16,0,2,2,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:45,72.3,94,69,72,75,72,30.16,0,6,3,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:50,72.3,94,69,72,77,72,30.16,0,2,3,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 03:55,72.3,95,70,72,79,72,30.16,0,0,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:00,72.1,95,70,72,78,72,30.15,0,2,2,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:05,72.1,95,70,72,77,72,30.15,0,3,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:10,72.1,96,70,72,77,72,30.15,0,4,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:15,72.1,96,70,72,77,72,30.14,0,3,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:20,72,96,70,72,78,72,30.14,0,2,3,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:25,72,96,70,72,77,72,30.15,0,3,3,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:30,71.8,96,70,72,78,72,30.15,0,2,3,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:35,71.8,96,70,72,77,72,30.15,0,3,4,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:40,71.8,97,70,72,77,72,30.15,0,3,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:45,71.8,97,70,72,78,72,30.15,0,2,3,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:50,71.8,97,70,72,76,72,30.16,0,5,3,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 04:55,71.8,97,70,72,78,72,30.16,0,2,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:00,71.8,97,70,72,77,72,30.16,0,3,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:05,71.8,97,70,72,78,72,30.16,0,2,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:10,71.8,97,70,72,78,72,30.16,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:15,71.8,97,70,72,77,72,30.16,0,3,3,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:20,71.8,97,70,72,78,72,30.16,0,2,3,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:25,71.6,97,70,72,78,72,30.16,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:30,71.6,97,70,72,77,72,30.16,0,4,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:35,71.6,97,70,72,77,72,30.16,0,4,2,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:40,71.4,97,70,71,77,71,30.16,0,4,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:45,71.4,97,70,71,77,71,30.16,0,4,4,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:50,71.4,97,70,71,76,71,30.15,0,5,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 05:55,71.4,97,70,71,77,71,30.15,0,3,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:00,71.4,97,70,71,79,71,30.15,0,0,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:05,71.2,98,70,71,77,71,30.15,0,4,3,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:10,71.2,98,70,71,78,71,30.15,0,2,3,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:15,71.2,98,70,71,77,71,30.15,0,4,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:20,71.2,98,70,71,78,71,30.15,0,3,2,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:25,71.2,98,70,71,76,71,30.14,0,5,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:30,71.2,98,70,71,78,71,30.14,0,2,3,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:35,71.2,98,70,71,78,71,30.14,0,2,3,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:40,71.2,98,70,71,78,71,30.14,0,3,3,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:45,71.2,98,70,71,77,71,30.14,0,4,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:50,71.2,98,70,71,79,71,30.14,0,1,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 06:55,71.2,98,70,71,76,71,30.14,0,6,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:00,71.4,98,70,71,75,71,30.15,0,7,4,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:05,71.4,98,70,71,78,71,30.15,0,2,3,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:10,71.4,98,70,71,77,71,30.15,0,4,3,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:15,71.6,98,70,72,78,72,30.16,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:20,71.8,97,70,72,77,72,30.16,0,3,3,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:25,72,97,70,72,78,72,30.16,0,2,4,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:30,72.5,96,72,73,79,73,30.16,0,5,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:35,72.7,95,71,73,79,73,30.16,0,5,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:40,73,94,71,73,80,73,30.16,0,2,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:45,73.2,94,71,73,80,73,30.16,0,2,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:50,73.4,93,71,73,77,73,30.16,0,7,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 07:55,73.8,93,71,74,80,74,30.16,0,2,3,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:00,73.4,93,71,73,78,73,30.16,0,5,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:05,74.3,92,72,74,81,74,30.16,0,6,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:10,75.2,90,72,75,81,75,30.16,0,4,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:15,76.5,87,72,77,84,77,30.16,0,3,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:20,75.2,88,71,75,81,75,30.16,0,3,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:25,75.7,88,71,76,79,76,30.16,0,7,6,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:30,75.6,88,71,76,80,76,30.16,0,5,6,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:35,75.4,88,71,75,79,75,30.16,0,7,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:40,75.2,88,71,75,82,75,30.16,0,2,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:45,76.1,87,72,76,83,76,30.16,0,4,3,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:50,75.7,87,71,76,81,76,30.16,0,2,4,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 08:55,75.7,87,71,76,81,76,30.16,0,3,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:00,75.9,87,71,76,81,76,30.16,0,4,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:05,75.7,87,71,76,80,76,30.16,0,4,5,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:10,75.6,87,71,76,81,76,30.16,0,4,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:15,75.7,86,70,76,82,76,30.16,0,2,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:20,75.7,86,70,76,80,76,30.16,0,5,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:25,76.1,86,72,76,84,76,30.16,0,2,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:30,76.6,84,71,77,81,77,30.16,0,7,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:35,78.8,80,72,82,85,79,30.16,0,4,5,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:40,80.6,76,72,85,86,81,30.16,0,6,6,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:45,80.2,75,71,83,86,80,30.16,0,5,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:50,78.4,78,71,80,85,78,30.17,0,4,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 09:55,78.3,79,71,80,82,78,30.17,0,8,5,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 10:00,79.7,77,72,83,86,80,30.17,0,5,5,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 10:05,81.7,72,72,86,89,82,30.17,0,3,6,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 10:10,80.1,73,71,83,86,80,30.17,0,5,6,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/11/22 10:15,80.1,73,71,83,84,80,30.17,0,7,6,203,,,,,,,,,
